,Unnamed: 0,product_name,product_id,listing_price,sale_price,discount,brand,description,rating,reviews,images
484,484,Nike Air Max 200,AT6175-100,9995.0,5997.0,17.0,Nike,"Inspired by patterns of energy radiating from Earth—like the flow of lava and the rhythmic ocean waves—the Nike Air Max 200 boasts the largest Max Air unit to date. With exceptional cushioning and modern detailing, this shoe radiates cool while providing optimal comfort.",4.6,16.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/u0tejnk8qwmsklmwv9no/air-max-200-shoe-s3wL1Q.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/ierzynlykd5ef23fngjx/air-max-200-shoe-s3wL1Q.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/mi2fajio8mlrngbl3ibg/air-max-200-shoe-s3wL1Q.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/wx5m5xvsozyb8ddpzwji/air-max-200-shoe-s3wL1Q.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/nz2h1j77exlhftgc2kfh/air-max-200-shoe-s3wL1Q.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/vbzrvewxnesfoofkrmk3/air-max-200-shoe-s3wL1Q.jpg""]"
485,485,Nike Air Max 270,AH6789-023,0.0,13995.0,2.0,Nike,The Nike Air Max 270 is inspired by two icons of big Air: Air Max 180 and Air Max 93. It features Nike's biggest heel Air unit yet for a soft ride that feels as remarkable as it looks.,3.9,63.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/yj3mczjiywwrmpke7zmh/air-max-270-shoe-V4DfZQ.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/hiq1gqlcqwrbceo8bqfy/air-max-270-shoe-V4DfZQ.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/zmnuevjgkau3wno6ghog/air-max-270-shoe-V4DfZQ.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/tyeltruibq3orrminbln/air-max-270-shoe-V4DfZQ.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/y4ud2zgtgii3mrm9rxr8/air-max-270-shoe-V4DfZQ.jpg""]"
486,486,Nike Mercurial Vapor 13 Academy TF,AT7996-414,7495.0,5247.0,7.0,Nike,"The soft upper of the Nike Mercurial Vapor 13 Academy TF Shoe wraps your foot for a second-skin fit, while the rubber outsole helps super-charge traction on turf.",0.0,0.0,
487,487,Nike SFB Gen 2 20cm (approx.),922474-001,0.0,13995.0,16.0,Nike,"Made from durable nylon canvas and synthetic leather, the Nike SFB Gen 2 20cm (approx.) is a lightweight tactical boot designed for speed and flexibility over rough terrain. Inspired by Nike Free technology, the flexible sole is equipped with an aggressive traction pattern for multi-surface grip and an internal rock shield to help prevent punctures.",3.8,15.0,
488,488,Nike Air Max Dia,CI3898-200,0.0,8995.0,2.0,Nike,"Designed specifically for a woman's foot, the Nike Air Max Dia delivers a lifted look, an airy aesthetic and a sleek shape. The minimal upper modernises the look, while the Max Air unit, surrounded by clear TPU, is amplified even further by an exaggerated midsole for a boost of style.",5.0,3.0,
489,489,Nike SB Alleyoop,CJ0882-001,0.0,6495.0,20.0,Nike,"The Nike SB Alleyoop delivers comfort that lasts in a low-top silhouette. Soft suede and plush foam hug and support your foot, long after the sun goes down.",0.0,0.0,
490,490,Nike Zoom Rise,BQ5467-101,11995.0,8397.0,20.0,Nike,"Bounce like never before in the Zoom Rise, Nike Basketball's artfully crafted creation for the upwardly mobile. This mid-top provides containment and support up through the ankle, while an extra-large Nike Zoom Air unit under the ball of your foot redefines how responsive a shoe can be.",4.0,2.0,
491,491,Nike Phantom Vision Academy Dynamic Fit IC,AO3267-080,8495.0,6797.0,6.0,Nike,"The Nike Phantom Vision Academy Dynamic Fit IC provides precise touch to win small-sided glory, wherever the game finds you. A Ghost Laces system provides secure lockdown while a textured instep is always ready to receive, turn and score.",0.0,0.0,
492,492,Air Jordan 1 Low,553558-125,0.0,,2.0,Nike,"Inspired by the original that debuted in 1985, the Air Jordan 1 Low offers a clean, classic look that's familiar yet always fresh. It's made for casual mode, with an iconic design that goes with everything and never goes out of style.",4.6,34.0,
493,493,Nike Air Max Bella TR 2,AQ7492-010,0.0,,22.0,Nike,The Nike Air Max Bella TR 2 is a versatile trainer for weight training and station workouts. It's crafted from breathable fabric and features comfortable cushioning underfoot with a flat outsole for stability during workout sessions.,4.3,12.0,
494,494,Nike Air Zoom Terra Kiger 6,CJ0220-400,0.0,,24.0,Nike,"The Nike Air Zoom Terra Kiger 6 is built to take on wet and rocky trails. Lightweight in design, it features a sleeker look with a woven heel for a secure fit and feel.",5.0,2.0,
495,495,Jordan Proto-React Z,CI3794-600,13995.0,,26.0,Nike,"Inspired by spacesuits, the Jordan Proto-React Z has a futuristic look with a fit and feel made for all-day wear. Responsive cushioning gives you more bounce with less weight, while an aeronautics-inspired shroud and snug bootie help keep you strapped in.",4.6,5.0,
496,496,Nike Air Force 1 SP,CQ6566-700,0.0,12995.0,20.0,Nike,The Nike Air Force 1 SP adds a shiny metallic finish to the details that made the original an icon.,4.7,3.0,
497,497,Nike Zoom Pegasus Turbo,AJ4115-060,0.0,15995.0,20.0,Nike,"The Nike Zoom Pegasus Turbo is the Pegasus you know and love with major upgrades for speed. The featherlight upper looks as fast as it feels, while the revolutionary Nike ZoomX foam that was designed for elite Nike runners during the Breaking 2 attempt brings record-breaking speed and responsiveness to your daily training runs.",3.6,20.0,
498,498,Nike Free RN 5.0,AQ1316-500,7995.0,4797.0,33.0,Nike,"An ideal performer for runs of up to 3 miles, the Nike Free RN 5.0 returns to its roots as a running shoe. A stripped-down upper with single-layer mesh is stretchy to feel like a second skin. The lightweight midsole with less foam makes it easy to hit the ground running.",4.2,13.0,
499,499,Air Jordan OG,133000-106,0.0,11995.0,27.0,Nike,"First released in '98, the Air Jordan OG was designed for the women's basketball community who wanted an AJ all of their own. The original Air Jordan for women has dimpled leather and midsole sculpting inspired by the AJ13.",0.0,0.0,
500,500,Nike Air Zoom Pegasus 36,BV5740-101,10995.0,6597.0,34.0,Nike,"The iconic Nike Air Zoom Pegasus 36 returns with more perforations for more cooling. An engineered mesh and synthetic upper strategically targets breathability across high-heat areas. A slimmer heel collar and tongue reduce bulk without compromising comfort, while exposed Flywire cables give you a snug fit at higher speeds.",0.0,0.0,
501,501,Nike Air Max Tailwind IV SE,CJ9681-001,14995.0,10497.0,9.0,Nike,"Replicating the archival model from '99, the Nike Air Max Tailwind IV SE puts a new spin on a classic with modern detailing. Lightweight cushioning units give you comfort and style that lasts.",0.0,0.0,
502,502,Nike Air VaporMax 2019 Premium,AT6817-300,16995.0,13597.0,3.0,Nike,"The Nike Air VaporMax 2019 Premium Shoe wraps your foot in stretchy woven material that gives structure and support to your stride. Underfoot, the lightest, most flexible Air Max cushioning to date gives a super-bouncy sensation that rivals running on air. Metallic Silver accents spark a sense of style.",5.0,1.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/invhwattxbu9fdwbxtx2/air-vapormax-2019-shoe-cZtQ96.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/t5g0uishsx8ofkafz6yp/air-vapormax-2019-shoe-cZtQ96.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/xqrzxiv7bmu7pijil63r/air-vapormax-2019-shoe-cZtQ96.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/kcfreoywtgtlywwizaur/air-vapormax-2019-shoe-cZtQ96.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/jno4vbnghbdnh0frnuiv/air-vapormax-2019-shoe-cZtQ96.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/kmjqlguuqufvxfq9ugsz/air-vapormax-2019-shoe-cZtQ96.jpg""]"
503,503,NikeCourt Air Zoom Vapor Cage 4,CD0431-107,0.0,12995.0,19.0,Nike,The NikeCourt Air Zoom Vapor Cage 4 is innovated to last. Rubber and flexible plastic are built to withstand your toughest matches while a unique lacing system keeps your laces hidden for extra durability.,4.7,3.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/5ec61510-33c5-4fdb-b3af-2011a126aef6/nikecourt-air-zoom-vapor-cage-4-hard-court-tennis-shoe-1pQx8x.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/56080168-9671-4612-ab09-66705c7a9c03/nikecourt-air-zoom-vapor-cage-4-hard-court-tennis-shoe-1pQx8x.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/802f0db0-8106-4e58-897f-31549a27ad68/nikecourt-air-zoom-vapor-cage-4-hard-court-tennis-shoe-1pQx8x.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/8e69a609-344c-4862-b986-e3a01daecdab/nikecourt-air-zoom-vapor-cage-4-hard-court-tennis-shoe-1pQx8x.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/791ec874-1403-4318-972d-43e8fb8d8a03/nikecourt-air-zoom-vapor-cage-4-hard-court-tennis-shoe-1pQx8x.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/9a879660-fee6-4c77-b4e2-701f73cbfcd4/nikecourt-air-zoom-vapor-cage-4-hard-court-tennis-shoe-1pQx8x.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/b8e74a52-2dad-41e5-b6a4-f25b76771b85/nikecourt-air-zoom-vapor-cage-4-hard-court-tennis-shoe-1pQx8x.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/ea0e710b-74b0-494b-b137-dd7165fad7bb/nikecourt-air-zoom-vapor-cage-4-hard-court-tennis-shoe-1pQx8x.jpg""]"
504,504,Air Jordan 1 Nova XX,AV4052-116,0.0,10495.0,12.0,Nike,"Featuring an internal 1/2 sleeve construction, the Air Jordan 1 Nova XX Shoe offers a snug fit without traditional laces. Underfoot, an Air-Sole unit at the heel provides lightweight cushioning that moves with you all day long.",5.0,1.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/dc3be887-0799-47a5-8d1d-552d9503e351/air-jordan-1-nova-xx-shoe-nQ94bb.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/a6d498ef-3149-452f-8a6a-48c2ee39d305/air-jordan-1-nova-xx-shoe-nQ94bb.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/97f7551f-968f-43eb-87c6-eebb1291803d/air-jordan-1-nova-xx-shoe-nQ94bb.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/bffe375a-71d8-4976-aad7-ea79b0351230/air-jordan-1-nova-xx-shoe-nQ94bb.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/0483fbc7-31c2-458c-a07c-ddf53e05b079/air-jordan-1-nova-xx-shoe-nQ94bb.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/ea272f82-e16f-4c2b-8d5d-5ddd28f0e329/air-jordan-1-nova-xx-shoe-nQ94bb.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/fe0ec7ca-ad74-4dbd-8302-a6ea210fc938/air-jordan-1-nova-xx-shoe-nQ94bb.jpg""]"
505,505,Nike Air Max Tailwind IV,CK4122-100,15995.0,11197.0,32.0,Nike,"Still the world and let your attitude shine in the Nike Air Max Tailwind IV. Highly influenced by the bad girl of Air, the Air Max Plus, it refreshes the '90s classic with reflective details that take the OG's fading to new levels. A richly textured upper uses mesh and high-gloss leather, while the crisp white midsole features bursts of visible cushioning for comfort and boundless energy.",0.0,0.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/la23zn0q6av9baedxbeh/air-max-tailwind-iv-shoe-6mkTwc.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/jphuuhlju7rq3afbw7pi/air-max-tailwind-iv-shoe-6mkTwc.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/nx5hnpssaazmxteu5gb3/air-max-tailwind-iv-shoe-6mkTwc.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/vqbsxept1m0em1uwmhpp/air-max-tailwind-iv-shoe-6mkTwc.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/tmkedze3ahebdpfx7idv/air-max-tailwind-iv-shoe-6mkTwc.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/ctmdsx4tjpr1eqfqgrfq/air-max-tailwind-iv-shoe-6mkTwc.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/htdjzbndxnhvas6j59d2/air-max-tailwind-iv-shoe-6mkTwc.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/tge1var2unk6qfbuh2pv/air-max-tailwind-iv-shoe-6mkTwc.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/dkwybne3uucmvjhn35zk/air-max-tailwind-iv-shoe-6mkTwc.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/jgh8bbctauhp2ddvkmwt/air-max-tailwind-iv-shoe-6mkTwc.jpg""]"
506,506,Nike Flex RN 2019,AQ7483-001,0.0,6995.0,26.0,Nike,"The stretchable knit upper of the Nike Flex RN 2019 wraps you in softness as it expands and contracts with your foot. Dual-density foam layers supply durable cushioned comfort, while grooves on the outsole give you heel-to-toe flexibility.",4.5,2.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/qavgxezz3gcdechtgrkg/flex-rn-2019-running-shoe-fjSF2g.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/csuzmewewyzesxd67hlf/flex-rn-2019-running-shoe-fjSF2g.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/erkhfxpzzlftx1gevvvz/flex-rn-2019-running-shoe-fjSF2g.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/upkxwnhgwazlpoxf8rub/flex-rn-2019-running-shoe-fjSF2g.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/xavsy786m2c6ag6etbkv/flex-rn-2019-running-shoe-fjSF2g.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/f928ouf0lg902kkn3p7d/flex-rn-2019-running-shoe-fjSF2g.jpg""]"
507,507,Nike Mercurial Superfly 7 Club TF,AT7980-606,0.0,5995.0,25.0,Nike,The Nike Mercurial Superfly 7 Club TF features a low-profile Dynamic Fit collar and synthetic material in the upper that wraps your foot for streamlined speed.,0.0,0.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/1da165c0-ae07-43be-b94f-e2fc6da11039/mercurial-superfly-7-club-tf-artificial-football-shoe-GVrb1G.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/73aafdb2-6ffe-4466-a410-04b2a19a9621/mercurial-superfly-7-club-tf-artificial-football-shoe-GVrb1G.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/2a4998a9-7874-402b-a024-9af4a078f79a/mercurial-superfly-7-club-tf-artificial-football-shoe-GVrb1G.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/d5e02ecc-be1e-4744-a368-80abd1befce6/mercurial-superfly-7-club-tf-artificial-football-shoe-GVrb1G.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/90465249-5f7c-4dfe-9d05-7fb391bc5893/mercurial-superfly-7-club-tf-artificial-football-shoe-GVrb1G.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/639dfbe5-7396-4f9c-bace-cf8421ba4319/mercurial-superfly-7-club-tf-artificial-football-shoe-GVrb1G.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/7102cc66-4556-44d3-959c-517c138f2378/mercurial-superfly-7-club-tf-artificial-football-shoe-GVrb1G.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/55cf0485-98bc-4019-89f8-e17970f1b9e8/mercurial-superfly-7-club-tf-artificial-football-shoe-GVrb1G.jpg""]"
508,508,Nike Free X Metcon 2,CD8526-446,0.0,9995.0,9.0,Nike,,3.0,7.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/ycvg4loyaeh3dnvaojjf/free-metcon-2-training-shoe-gngMqh.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/f6khkdigget30hcxnibm/free-metcon-2-training-shoe-gngMqh.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/j0uhwpwnyopvtvl47wbk/free-metcon-2-training-shoe-gngMqh.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/kzkct7vauq4ojgqa7tgr/free-metcon-2-training-shoe-gngMqh.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/oxp3v79qseyemwv9zgxm/free-metcon-2-training-shoe-gngMqh.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/lw53uaqort99efdvrio4/free-metcon-2-training-shoe-gngMqh.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/ckmdck3li9mq0gz5leyx/free-metcon-2-training-shoe-gngMqh.jpg""]"
509,509,Nike Mercurial Vapor 13 Academy MDS MG,CJ1292-703,0.0,7495.0,21.0,Nike,Dream of speed and play fast in the Nike Mercurial Vapor 13 Academy MDS MG. A streamlined upper combines with a specialised soleplate for high-speed play and supercharged traction.,0.0,0.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/i1-6c097977-b9d9-4768-a2fe-b3a74b1d9883/mercurial-vapor-13-academy-mds-mg-multi-ground-football-boot-Qr8W84.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-f82e6c64-f9e0-49e3-ad29-e98f93737210/mercurial-vapor-13-academy-mds-mg-multi-ground-football-boot-Qr8W84.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-86e5b6d5-2cf7-4f24-aa3b-00df8a48da42/mercurial-vapor-13-academy-mds-mg-multi-ground-football-boot-Qr8W84.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-227de46f-31ae-4680-9049-5306065efa19/mercurial-vapor-13-academy-mds-mg-multi-ground-football-boot-Qr8W84.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-9533bfaa-f96e-41f6-b8c5-361bd5eede60/mercurial-vapor-13-academy-mds-mg-multi-ground-football-boot-Qr8W84.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-a1efa275-9235-4c37-8c9d-719e4b24f193/mercurial-vapor-13-academy-mds-mg-multi-ground-football-boot-Qr8W84.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-d564aaae-ccb9-44af-9f42-623ebf808ba6/mercurial-vapor-13-academy-mds-mg-multi-ground-football-boot-Qr8W84.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-21c2b526-ecbc-4819-93fc-e793237d9d9d/mercurial-vapor-13-academy-mds-mg-multi-ground-football-boot-Qr8W84.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/i1-530d8d59-9de2-49c5-938b-fb4063f64dec/mercurial-vapor-13-academy-mds-mg-multi-ground-football-boot-Qr8W84.jpg""]"
510,510,Nike Air Max Impact,CI1396-004,0.0,7995.0,21.0,Nike,"The Nike Air Max Impact infuses bold, expressive details into a design that's a beast on the court. Responsive cushioning helps soften hard landings, while the moulded heel clip and dual-strap system combine for a lightweight, locked-in feel.",5.0,1.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/xvztligfqk3arefavufz/air-max-impact-basketball-shoe-98c6zd.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/u8uviivsajpyusoddu4r/air-max-impact-basketball-shoe-98c6zd.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/esrxdg3r3ahj9wya53g5/air-max-impact-basketball-shoe-98c6zd.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/n8kcqpn2fdlfekjs6iwh/air-max-impact-basketball-shoe-98c6zd.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/jvy7w9bz1ul7udbdln3c/air-max-impact-basketball-shoe-98c6zd.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/yqcv4dt8i847n9ohrtxq/air-max-impact-basketball-shoe-98c6zd.jpg""]"
511,511,Nike Classic Cortez,807471-103,0.0,6995.0,34.0,Nike,"The Nike Classic Cortez Women's Shoe is Nike's original running shoe, designed by Bill Bowerman and released in 1972. This version features a leather and synthetic leather construction for added durability.",4.5,34.0,"[""https://c.static-nike.com/a/images/t_PDP_1728_v1/twooaif9jyvfuvtedjxw/classic-cortez-shoe-GdrCtp.jpg"",""https://c.static-nike.com/a/images/t_PDP_1728_v1/urepxmiml6v3puao8pee/classic-cortez-shoe-GdrCtp.jpg"",""https://c.static-nike.com/a/images/t_PDP_1728_v1/g5ygbmzuxrjd0fzi85pw/classic-cortez-shoe-GdrCtp.jpg"",""https://c.static-nike.com/a/images/t_PDP_1728_v1/wffsbkgglo0eraxrmy6e/classic-cortez-shoe-GdrCtp.jpg"",""https://c.static-nike.com/a/images/t_PDP_1728_v1/w21yd8i9oa2fgk4bee2j/classic-cortez-shoe-GdrCtp.jpg"",""https://c.static-nike.com/a/images/t_PDP_1728_v1/nwkaqcl8rcjxmfn2e5qs/classic-cortez-shoe-GdrCtp.jpg""]"
512,512,Nike Air Max 90 Premium,CJ1794-600,0.0,11995.0,15.0,Nike,"The Nike Air Max 90 Premium pays tribute to the steadfast Royal Mail workers in London. Nike Air cushioning provides comfort for all-day wear, while fabric and leather on the upper combine breathability with durability. Details like crowns on the laces and colours inspired by Royal Mail uniforms nod to those who deliver day in and day out.",5.0,2.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/4f724401-d7e5-44a3-81f3-1d2276c561ef/air-max-90-shoe-5DB14w.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/5160150b-f46e-44f7-b03e-8c7fbda9c8e6/air-max-90-shoe-5DB14w.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/b90a99d5-2e58-4a4f-badf-4a032c222f1d/air-max-90-shoe-5DB14w.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/850cfd7a-6e46-422b-8ca4-23a8d717c97f/air-max-90-shoe-5DB14w.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/f3ba0862-a975-4e53-ab40-eca9d6ce1995/air-max-90-shoe-5DB14w.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/8bc961ae-b7a5-4e5a-8289-73133c2b325f/air-max-90-shoe-5DB14w.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/f693d890-d865-4c0b-a273-5344b7f84950/air-max-90-shoe-5DB14w.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/fe490983-59f2-4426-b379-4331d69995ea/air-max-90-shoe-5DB14w.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/264640e6-f2a1-484d-9734-5ca87297f4d4/air-max-90-shoe-5DB14w.jpg""]"
513,513,Nike Renew Run,CK6360-001,0.0,6995.0,15.0,Nike,"The Nike Renew Run keeps you moving with softer foam for a cushioned feel. Designed with the everyday runner in mind, this shoe delivers secure support and durable traction for comfort on the go.",4.8,5.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/x9vfdvrjfplowdz5j3g3/renew-run-running-shoe-bCz58M.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/zkqp6xro8i0d39bsifnh/renew-run-running-shoe-bCz58M.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/gpamapxh6218opp2cbbv/renew-run-running-shoe-bCz58M.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/jhkcwypnpbfyeqoixhda/renew-run-running-shoe-bCz58M.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/d1xwigjbtndledxqsnux/renew-run-running-shoe-bCz58M.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/hakp3voylf3dzn2qsxuo/renew-run-running-shoe-bCz58M.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/41516a36-c2b4-468e-9327-d1e0d0dae5af/renew-run-running-shoe-bCz58M.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/d6c29c4f-3476-4bbb-935d-39eecd61c9d6/renew-run-running-shoe-bCz58M.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/d41a6ab3-dc02-410a-aeda-f42ca086af9c/renew-run-running-shoe-bCz58M.jpg""]"
514,514,Nike Air Max 270 Special Edition,CQ6549-001,0.0,14995.0,28.0,Nike,Find unstoppable comfort in the Nike Air Max 270. The eye-catching Max Air 270 unit and Nike React foam midsole deliver cushioning that moves with you. A soft and minimal collar contours to your heel for an amazing fit. A glow-in-the-dark colourway celebrates the New Year.,5.0,1.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/4fa5642c-9005-4b22-b16a-471c822cd7e9/air-max-270-special-edition-shoe-p6kvPJ.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/93a2bf26-f56f-4319-bbd3-d93545954568/air-max-270-special-edition-shoe-p6kvPJ.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/ae24067f-bff6-4300-930e-d6575b0dc3ce/air-max-270-special-edition-shoe-p6kvPJ.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/5a66aa08-9b3a-4964-9f7d-62d594001baa/air-max-270-special-edition-shoe-p6kvPJ.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/2cc11c18-8ebe-4af6-a4eb-231898ab6d43/air-max-270-special-edition-shoe-p6kvPJ.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/8a352b0e-2d29-4b5d-a943-f9fbe8a40d26/air-max-270-special-edition-shoe-p6kvPJ.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/e34833a1-31e4-464c-a8dd-2493ab0647e6/air-max-270-special-edition-shoe-p6kvPJ.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/e97cf51a-5cfa-44ef-bd28-8e7da4ffa930/air-max-270-special-edition-shoe-p6kvPJ.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/4f51b467-3408-4f6e-a336-b5a0275f506c/air-max-270-special-edition-shoe-p6kvPJ.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/27e49279-4094-4745-9ecf-6a6f8e265449/air-max-270-special-edition-shoe-p6kvPJ.jpg""]"
515,515,Nike React Metcon AMP,CN5501-046,0.0,13995.0,30.0,Nike,"The Nike React Metcon AMP takes the stability and traction from the original and pairs it with React foam, Nike's most comfortable cushioning. It feels soft and springy with a breathable Flyknit and synthetic upper, but it's still stable enough to tackle lifting and high-impact workouts.",0.0,0.0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/844588c3-cced-4128-8054-a0af82db6f72/react-metcon-amp-training-shoe-4HLTpW.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/7a273ac0-c1d9-43d8-ac3a-4d5f12643c21/react-metcon-amp-training-shoe-4HLTpW.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/e81002d4-bc1a-414e-8855-bc9e4f7557ad/react-metcon-amp-training-shoe-4HLTpW.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/a73d7cfd-e61a-493d-88b3-b139d845244e/react-metcon-amp-training-shoe-4HLTpW.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/b8b8978d-630a-4502-bcce-5174bfe7947d/react-metcon-amp-training-shoe-4HLTpW.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/e497b0b4-fbb5-4a6a-8b9f-d52e20ecf8c1/react-metcon-amp-training-shoe-4HLTpW.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/865d5d55-a7ba-4e35-8a80-a0571cdcf5eb/react-metcon-amp-training-shoe-4HLTpW.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/9f90450b-6bcd-4451-a615-fbc70b949b44/react-metcon-amp-training-shoe-4HLTpW.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/594427e4-bb74-4f6e-9f17-ff767887c16c/react-metcon-amp-training-shoe-4HLTpW.jpg""]"
